partition_id,policy,identity,K,workload_cv,relay_sorties_executed,total_energy_kwh,partition,total_U_A,total_U_B,total_U_C,total_B_A,total_B_B,total_B_C,total_R,total_RE,gap_U_A,gap_U_B,gap_U_C,gap_B_A,gap_B_B,gap_B_C,gap_R,gap_RE
clone-3-0837-preserve_ids,clone,preserve_ids,3,0.46868767509946996,5,68.07922576622936,"S001,S010 / S002,S004,S008,S009,S012,S013 / S003,S005,S006,S007,S011,S014,S015",6,5,6,6,6,6,4,5,2,3,4,0,2,2,2,0
clone-3-0838-preserve_ids,clone,preserve_ids,3,0.3932516141330179,5,68.36776585048835,"S001,S010,S014 / S002,S004,S008,S009,S013 / S003,S005,S006,S007,S011,S012,S015",6,6,6,6,6,6,5,5,2,4,4,0,2,2,3,0
clone-3-0839-preserve_ids,clone,preserve_ids,3,0.4693682819317076,6,68.79457748474233,"S001,S010 / S002,S004,S008,S009,S013,S014 / S003,S005,S006,S007,S011,S012,S015",6,5,6,6,5,6,5,6,2,3,4,0,1,2,3,0
clone-3-0840-preserve_ids,clone,preserve_ids,3,0.5059490871750351,6,68.79457748474233,"S001,S010 / S002,S004,S008,S009,S013 / S003,S005,S006,S007,S011,S012,S014,S015",6,5,6,6,6,6,5,6,2,3,4,0,2,2,3,0
clone-3-0841-preserve_ids,clone,preserve_ids,3,0.3450210216736359,6,68.79457748474233,"S001,S012,S014 / S002,S004,S008,S009,S010,S013 / S003,S005,S006,S007,S011,S015",6,4,6,6,5,6,5,6,2,2,4,0,1,2,3,0
clone-3-0842-preserve_ids,clone,preserve_ids,3,0.43914378625241834,5,68.36776585048835,"S001,S012 / S002,S004,S008,S009,S010,S013,S014 / S003,S005,S006,S007,S011,S015",6,4,6,6,4,6,4,5,2,2,4,0,0,2,2,0
clone-3-0843-preserve_ids,clone,preserve_ids,3,0.45240359915531125,6,68.79457748474233,"S001,S012 / S002,S004,S008,S009,S010,S013 / S003,S005,S006,S007,S011,S014,S015",6,5,6,6,5,6,4,6,2,3,4,0,1,2,2,0
clone-3-0844-preserve_ids,clone,preserve_ids,3,0.4419467497030677,5,68.07922576622936,"S001,S014 / S002,S004,S008,S009,S010,S012,S013 / S003,S005,S006,S007,S011,S015",6,4,6,6,5,6,4,5,2,2,4,0,1,2,2,0
clone-3-0845-preserve_ids,clone,preserve_ids,3,0.543599921902723,4,67.65241413197538,"S001 / S002,S004,S008,S009,S010,S012,S013,S014 / S003,S005,S006,S007,S011,S015",6,3,6,6,4,6,3,4,2,1,4,0,0,2,1,0
clone-3-0846-preserve_ids,clone,preserve_ids,3,0.54234171300126,5,68.07922576622936,"S001 / S002,S004,S008,S009,S010,S012,S013 / S003,S005,S006,S007,S011,S014,S015",6,4,6,6,5,6,3,5,2,2,4,0,1,2,1,0
clone-3-0847-preserve_ids,clone,preserve_ids,3,0.45549344732355984,6,68.79457748474233,"S001,S014 / S002,S004,S008,S009,S010,S013 / S003,S005,S006,S007,S011,S012,S015",6,5,6,6,5,6,5,6,2,3,4,0,1,2,3,0
clone-3-0848-preserve_ids,clone,preserve_ids,3,0.5426510233273001,5,68.36776585048835,"S001 / S002,S004,S008,S009,S010,S013,S014 / S003,S005,S006,S007,S011,S012,S015",6,4,6,6,4,6,4,5,2,2,4,0,0,2,2,0
clone-3-0849-preserve_ids,clone,preserve_ids,3,0.5652255988530694,6,68.79457748474233,"S001 / S002,S004,S008,S009,S010,S013 / S003,S005,S006,S007,S011,S012,S014,S015",6,4,6,6,5,6,4,6,2,2,4,0,1,2,2,0
clone-3-0850-preserve_ids,clone,preserve_ids,3,0.371144581083916,6,68.79457748474233,"S001,S012,S014 / S002,S004,S008,S009,S013 / S003,S005,S006,S007,S010,S011,S015",6,4,6,6,6,6,5,6,2,2,4,0,2,2,3,0
clone-3-0851-preserve_ids,clone,preserve_ids,3,0.44820532061351354,6,68.79457748474233,"S001,S012 / S002,S004,S008,S009,S013,S014 / S003,S005,S006,S007,S010,S011,S015",6,4,6,6,5,6,4,6,2,2,4,0,1,2,2,0
clone-3-0852-preserve_ids,clone,preserve_ids,3,0.4837828660142882,5,68.36776585048835,"S001,S012 / S002,S004,S008,S009,S013 / S003,S005,S006,S007,S010,S011,S014,S015",6,5,6,6,6,6,4,5,2,3,4,0,2,2,2,0
clone-3-0853-preserve_ids,clone,preserve_ids,3,0.4506160518211783,5,68.07922576622936,"S001,S014 / S002,S004,S008,S009,S012,S013 / S003,S005,S006,S007,S010,S011,S015",6,4,6,6,6,6,4,5,2,2,4,0,2,2,2,0
clone-3-0854-preserve_ids,clone,preserve_ids,3,0.5408980693525945,5,68.07922576622936,"S001 / S002,S004,S008,S009,S012,S013,S014 / S003,S005,S006,S007,S010,S011,S015",6,3,6,6,5,6,3,5,2,1,4,0,1,2,1,0
clone-3-0855-preserve_ids,clone,preserve_ids,3,0.5590532000588363,4,67.65241413197538,"S001 / S002,S004,S008,S009,S012,S013 / S003,S005,S006,S007,S010,S011,S014,S015",6,4,6,6,6,6,3,4,2,2,4,0,2,2,1,0
clone-3-0856-preserve_ids,clone,preserve_ids,3,0.48698457194388783,6,68.79457748474233,"S001,S014 / S002,S004,S008,S009,S013 / S003,S005,S006,S007,S010,S011,S012,S015",6,5,6,6,6,6,5,6,2,3,4,0,2,2,3,0
clone-3-0857-preserve_ids,clone,preserve_ids,3,0.5598944325725643,6,68.79457748474233,"S001 / S002,S004,S008,S009,S013,S014 / S003,S005,S006,S007,S010,S011,S012,S015",6,4,6,6,5,6,4,6,2,2,4,0,1,2,2,0
clone-3-0858-preserve_ids,clone,preserve_ids,3,0.5998564166569907,5,68.36776585048835,"S001 / S002,S004,S008,S009,S013 / S003,S005,S006,S007,S010,S011,S012,S014,S015",6,4,6,6,6,6,4,5,2,2,4,0,2,2,2,0
clone-3-0859-preserve_ids,clone,preserve_ids,3,0.4223933337085514,5,68.36776585048835,"S001,S010,S012,S014 / S002,S004,S009,S013 / S003,S005,S006,S007,S008,S011,S015",6,4,6,6,6,6,5,5,2,2,4,0,2,2,3,0
clone-3-0860-preserve_ids,clone,preserve_ids,3,0.45209284363649366,6,68.79457748474233,"S001,S010,S012 / S002,S004,S009,S013,S014 / S003,S005,S006,S007,S008,S011,S015",6,5,6,6,6,6,5,6,2,3,4,0,2,2,3,0
clone-3-0861-preserve_ids,clone,preserve_ids,3,0.529034438810572,6,68.79457748474233,"S001,S010,S012 / S002,S004,S009,S013 / S003,S005,S006,S007,S008,S011,S014,S015",6,4,6,6,5,6,5,6,2,2,4,0,1,2,3,0
clone-3-0862-preserve_ids,clone,preserve_ids,3,0.45332066184944103,4,67.65241413197538,"S001,S010,S014 / S002,S004,S009,S012,S013 / S003,S005,S006,S007,S008,S011,S015",6,5,6,6,6,6,4,4,2,3,4,0,2,2,2,0
clone-3-0863-preserve_ids,clone,preserve_ids,3,0.5077869821861063,5,68.07922576622936,"S001,S010 / S002,S004,S009,S012,S013,S014 / S003,S005,S006,S007,S008,S011,S015",6,4,6,6,6,6,4,5,2,2,4,0,2,2,2,0
clone-3-0864-preserve_ids,clone,preserve_ids,3,0.565817129912027,5,68.07922576622936,"S001,S010 / S002,S004,S009,S012,S013 / S003,S005,S006,S007,S008,S011,S014,S015",6,4,6,6,5,6,4,5,2,2,4,0,1,2,2,0
clone-3-0865-preserve_ids,clone,preserve_ids,3,0.53210162501283,5,68.36776585048835,"S001,S010,S014 / S002,S004,S009,S013 / S003,S005,S006,S007,S008,S011,S012,S015",6,4,6,6,6,6,5,5,2,2,4,0,2,2,3,0
clone-3-0866-preserve_ids,clone,preserve_ids,3,0.5677077093040722,6,68.79457748474233,"S001,S010 / S002,S004,S009,S013,S014 / S003,S005,S006,S007,S008,S011,S012,S015",6,4,6,6,6,6,5,6,2,2,4,0,2,2,3,0
clone-3-0867-preserve_ids,clone,preserve_ids,3,0.6410691338222718,6,68.79457748474233,"S001,S010 / S002,S004,S009,S013 / S003,S005,S006,S007,S008,S011,S012,S014,S015",6,3,6,6,5,6,5,6,2,1,4,0,1,2,3,0
clone-3-0868-preserve_ids,clone,preserve_ids,3,0.4452280433370575,6,68.79457748474233,"S001,S012,S014 / S002,S004,S009,S010,S013 / S003,S005,S006,S007,S008,S011,S015",6,4,6,6,6,6,5,6,2,2,4,0,2,2,3,0
clone-3-0869-preserve_ids,clone,preserve_ids,3,0.49551581405422224,5,68.36776585048835,"S001,S012 / S002,S004,S009,S010,S013,S014 / S003,S005,S006,S007,S008,S011,S015",6,5,6,6,6,6,4,5,2,3,4,0,2,2,2,0
clone-3-0870-preserve_ids,clone,preserve_ids,3,0.557097271496658,6,68.79457748474233,"S001,S012 / S002,S004,S009,S010,S013 / S003,S005,S006,S007,S008,S011,S014,S015",6,4,6,6,5,6,4,6,2,2,4,0,1,2,2,0
clone-3-0871-preserve_ids,clone,preserve_ids,3,0.4972457147555989,5,68.07922576622936,"S001,S014 / S002,S004,S009,S010,S012,S013 / S003,S005,S006,S007,S008,S011,S015",6,5,6,6,6,6,4,5,2,3,4,0,2,2,2,0
clone-3-0872-preserve_ids,clone,preserve_ids,3,0.5665133697972455,4,67.65241413197538,"S001 / S002,S004,S009,S010,S012,S013,S014 / S003,S005,S006,S007,S008,S011,S015",6,4,6,6,6,6,3,4,2,2,4,0,2,2,1,0
clone-3-0873-preserve_ids,clone,preserve_ids,3,0.6103857412605229,5,68.07922576622934,"S001 / S002,S004,S009,S010,S012,S013 / S003,S005,S006,S007,S008,S011,S014,S015",6,4,6,6,5,6,3,5,2,2,4,0,1,2,1,0
clone-3-0874-preserve_ids,clone,preserve_ids,3,0.5602811076942096,6,68.79457748474233,"S001,S014 / S002,S004,S009,S010,S013 / S003,S005,S006,S007,S008,S011,S012,S015",6,4,6,6,6,6,5,6,2,2,4,0,2,2,3,0
clone-3-0875-preserve_ids,clone,preserve_ids,3,0.6118912681181187,5,68.36776585048835,"S001 / S002,S004,S009,S010,S013,S014 / S003,S005,S006,S007,S008,S011,S012,S015",6,4,6,6,6,6,4,5,2,2,4,0,2,2,2,0
clone-3-0876-preserve_ids,clone,preserve_ids,3,0.672622081771389,6,68.79457748474233,"S001 / S002,S004,S009,S010,S013 / S003,S005,S006,S007,S008,S011,S012,S014,S015",6,3,6,6,5,6,4,6,2,1,4,0,1,2,2,0
clone-3-0877-preserve_ids,clone,preserve_ids,3,0.510907175250477,6,68.79457748474233,"S001,S012,S014 / S002,S004,S009,S013 / S003,S005,S006,S007,S008,S010,S011,S015",6,3,6,6,5,6,5,6,2,1,4,0,1,2,3,0
clone-3-0878-preserve_ids,clone,preserve_ids,3,0.5455877590978487,6,68.79457748474233,"S001,S012 / S002,S004,S009,S013,S014 / S003,S005,S006,S007,S008,S010,S011,S015",6,4,6,6,5,6,4,6,2,2,4,0,1,2,2,0
clone-3-0879-preserve_ids,clone,preserve_ids,3,0.619534947607301,5,68.36776585048835,"S001,S012 / S002,S004,S009,S013 / S003,S005,S006,S007,S008,S010,S011,S014,S015",6,3,6,6,4,6,4,5,2,1,4,0,0,2,2,0
clone-3-0880-preserve_ids,clone,preserve_ids,3,0.546882559518996,5,68.07922576622936,"S001,S014 / S002,S004,S009,S012,S013 / S003,S005,S006,S007,S008,S010,S011,S015",6,4,6,6,5,6,4,5,2,2,4,0,1,2,2,0
clone-3-0881-preserve_ids,clone,preserve_ids,3,0.6017446144114539,5,68.07922576622936,"S001 / S002,S004,S009,S012,S013,S014 / S003,S005,S006,S007,S008,S010,S011,S015",6,3,6,6,5,6,3,5,2,1,4,0,1,2,1,0
clone-3-0882-preserve_ids,clone,preserve_ids,3,0.6595953581147179,4,67.65241413197538,"S001 / S002,S004,S009,S012,S013 / S003,S005,S006,S007,S008,S010,S011,S014,S015",6,3,6,6,4,6,3,4,2,1,4,0,0,2,1,0
clone-3-0883-preserve_ids,clone,preserve_ids,3,0.6226427136594167,6,68.79457748474233,"S001,S014 / S002,S004,S009,S013 / S003,S005,S006,S007,S008,S010,S011,S012,S015",6,3,6,6,5,6,5,6,2,1,4,0,1,2,3,0
clone-3-0884-preserve_ids,clone,preserve_ids,3,0.6614468255152701,6,68.79457748474233,"S001 / S002,S004,S009,S013,S014 / S003,S005,S006,S007,S008,S010,S011,S012,S015",6,3,6,6,5,6,4,6,2,1,4,0,1,2,2,0
clone-3-0885-preserve_ids,clone,preserve_ids,3,0.7327056328223991,5,68.36776585048835,"S001 / S002,S004,S009,S013 / S003,S005,S006,S007,S008,S010,S011,S012,S014,S015",6,2,6,6,4,6,4,5,2,0,4,0,0,2,2,0
clone-3-0886-preserve_ids,clone,preserve_ids,3,0.3601768815797992,7,70.29025841840823,"S001,S008,S010,S012,S014 / S002,S009,S013 / S003,S004,S005,S006,S007,S011,S015",6,3,5,6,4,6,6,7,2,1,3,0,0,2,4,1
clone-3-0887-preserve_ids,clone,preserve_ids,3,0.3367745608748122,8,70.71707005266221,"S001,S008,S010,S012 / S002,S009,S013,S014 / S003,S004,S005,S006,S007,S011,S015",6,4,5,6,5,6,6,8,2,2,3,0,1,2,4,2
clone-3-0888-preserve_ids,clone,preserve_ids,3,0.44042166452029385,8,70.71707005266221,"S001,S008,S010,S012 / S002,S009,S013 / S003,S004,S005,S006,S007,S011,S014,S015",6,4,5,6,5,6,6,8,2,2,3,0,1,2,4,2
clone-3-0889-preserve_ids,clone,preserve_ids,3,0.3366429432339788,6,69.57490669989525,"S001,S008,S010,S014 / S002,S009,S012,S013 / S003,S004,S005,S006,S007,S011,S015",6,4,5,6,4,6,5,6,2,2,3,0,0,2,3,0
clone-3-0890-preserve_ids,clone,preserve_ids,3,0.35127535633639345,7,70.00171833414923,"S001,S008,S010 / S002,S009,S012,S013,S014 / S003,S004,S005,S006,S007,S011,S015",6,4,5,6,5,6,5,7,2,2,3,0,1,2,3,1
clone-3-0891-preserve_ids,clone,preserve_ids,3,0.43676128576098483,7,70.00171833414923,"S001,S008,S010 / S002,S009,S012,S013 / S003,S004,S005,S006,S007,S011,S014,S015",6,5,5,6,5,6,5,7,2,3,3,0,1,2,3,1
clone-3-0892-preserve_ids,clone,preserve_ids,3,0.4429101536157754,6,69.57490669989524,"S001,S008,S010,S014 / S002,S009,S013 / S003,S004,S005,S006,S007,S011,S012,S015",6,4,5,6,4,6,5,6,2,2,3,0,0,2,3,0
clone-3-0893-preserve_ids,clone,preserve_ids,3,0.4393713872794846,7,70.00171833414922,"S001,S008,S010 / S002,S009,S013,S014 / S003,S004,S005,S006,S007,S011,S012,S015",6,5,5,6,5,6,5,7,2,3,3,0,1,2,3,1
clone-3-0894-preserve_ids,clone,preserve_ids,3,0.5355272604101287,7,70.00171833414923,"S001,S008,S010 / S002,S009,S013 / S003,S004,S005,S006,S007,S011,S012,S014,S015",6,4,5,6,5,6,5,7,2,2,3,0,1,2,3,1
clone-3-0895-preserve_ids,clone,preserve_ids,3,0.33817995526240896,8,70.71707005266221,"S001,S008,S012,S014 / S002,S009,S010,S013 / S003,S004,S005,S006,S007,S011,S015",6,4,5,6,5,6,6,8,2,2,3,0,1,2,4,2
clone-3-0896-preserve_ids,clone,preserve_ids,3,0.34553075328735244,7,70.29025841840823,"S001,S008,S012 / S002,S009,S010,S013,S014 / S003,S004,S005,S006,S007,S011,S015",6,5,5,6,6,6,6,7,2,3,3,0,2,2,4,1
clone-3-0897-preserve_ids,clone,preserve_ids,3,0.43506044286357,8,70.71707005266221,"S001,S008,S012 / S002,S009,S010,S013 / S003,S004,S005,S006,S007,S011,S014,S015",6,5,5,6,6,6,6,8,2,3,3,0,2,2,4,2
clone-3-0898-preserve_ids,clone,preserve_ids,3,0.3462781591680917,7,70.00171833414923,"S001,S008,S014 / S002,S009,S010,S012,S013 / S003,S004,S005,S006,S007,S011,S015",6,5,5,6,5,6,5,7,2,3,3,0,1,2,3,1
clone-3-0899-preserve_ids,clone,preserve_ids,3,0.38898659199904684,6,69.57490669989525,"S001,S008 / S002,S009,S010,S012,S013,S014 / S003,S004,S005,S006,S007,S011,S015",6,5,5,6,6,6,5,6,2,3,3,0,2,2,3,0
clone-3-0900-preserve_ids,clone,preserve_ids,3,0.4560795580556951,7,70.00171833414923,"S001,S008 / S002,S009,S010,S012,S013 / S003,S004,S005,S006,S007,S011,S014,S015",6,6,5,6,6,6,5,7,2,4,3,0,2,2,3,1
clone-3-0901-preserve_ids,clone,preserve_ids,3,0.4379253342501676,7,70.00171833414922,"S001,S008,S014 / S002,S009,S010,S013 / S003,S004,S005,S006,S007,S011,S012,S015",6,5,5,6,5,6,5,7,2,3,3,0,1,2,3,1
clone-3-0902-preserve_ids,clone,preserve_ids,3,0.458249397883114,6,69.57490669989524,"S001,S008 / S002,S009,S010,S013,S014 / S003,S004,S005,S006,S007,S011,S012,S015",6,6,5,6,6,6,5,6,2,4,3,0,2,2,3,0
clone-3-0903-preserve_ids,clone,preserve_ids,3,0.5413563439118749,7,70.00171833414923,"S001,S008 / S002,S009,S010,S013 / S003,S004,S005,S006,S007,S011,S012,S014,S015",6,5,5,6,6,6,5,7,2,3,3,0,2,2,3,1
clone-3-0904-preserve_ids,clone,preserve_ids,3,0.4258837643829243,8,70.71707005266221,"S001,S008,S012,S014 / S002,S009,S013 / S003,S004,S005,S006,S007,S010,S011,S015",6,3,5,6,5,6,6,8,2,1,3,0,1,2,4,2
clone-3-0905-preserve_ids,clone,preserve_ids,3,0.41920728743895574,8,70.71707005266221,"S001,S008,S012 / S002,S009,S013,S014 / S003,S004,S005,S006,S007,S010,S011,S015",6,4,5,6,6,6,6,8,2,2,3,0,2,2,4,2
clone-3-0906-preserve_ids,clone,preserve_ids,3,0.516678756886147,7,70.29025841840823,"S001,S008,S012 / S002,S009,S013 / S003,S004,S005,S006,S007,S010,S011,S014,S015",6,4,5,6,6,6,6,7,2,2,3,0,2,2,4,1
clone-3-0907-preserve_ids,clone,preserve_ids,3,0.4194627087776605,7,70.00171833414923,"S001,S008,S014 / S002,S009,S012,S013 / S003,S004,S005,S006,S007,S010,S011,S015",6,4,5,6,5,6,5,7,2,2,3,0,1,2,3,1
clone-3-0908-preserve_ids,clone,preserve_ids,3,0.44348948019564105,7,70.00171833414923,"S001,S008 / S002,S009,S012,S013,S014 / S003,S004,S005,S006,S007,S010,S011,S015",6,4,5,6,6,6,5,7,2,2,3,0,2,2,3,1
clone-3-0909-preserve_ids,clone,preserve_ids,3,0.5241345381327313,6,69.57490669989525,"S001,S008 / S002,S009,S012,S013 / S003,S004,S005,S006,S007,S010,S011,S014,S015",6,5,5,6,6,6,5,6,2,3,3,0,2,2,3,0
clone-3-0910-preserve_ids,clone,preserve_ids,3,0.5193850162328918,7,70.00171833414923,"S001,S008,S014 / S002,S009,S013 / S003,S004,S005,S006,S007,S010,S011,S012,S015",6,4,5,6,5,6,5,7,2,2,3,0,1,2,3,1
clone-3-0911-preserve_ids,clone,preserve_ids,3,0.5265991427264894,7,70.00171833414923,"S001,S008 / S002,S009,S013,S014 / S003,S004,S005,S006,S007,S010,S011,S012,S015",6,5,5,6,6,6,5,7,2,3,3,0,2,2,3,1
clone-3-0912-preserve_ids,clone,preserve_ids,3,0.6178324514395758,6,69.57490669989525,"S001,S008 / S002,S009,S013 / S003,S004,S005,S006,S007,S010,S011,S012,S014,S015",6,4,5,6,6,6,5,6,2,2,3,0,2,2,3,0
clone-3-0913-preserve_ids,clone,preserve_ids,3,0.3525385921502548,6,69.08311756900133,"S001,S010,S012,S014 / S002,S008,S009,S013 / S003,S004,S005,S006,S007,S011,S015",6,5,5,6,6,6,6,6,2,3,3,0,2,2,4,0
clone-3-0914-preserve_ids,clone,preserve_ids,3,0.40121424973421654,7,69.50992920325531,"S001,S010,S012 / S002,S008,S009,S013,S014 / S003,S004,S005,S006,S007,S011,S015",6,5,5,6,5,6,6,7,2,3,3,0,1,2,4,1
clone-3-0915-preserve_ids,clone,preserve_ids,3,0.4637102152345553,7,69.50992920325531,"S001,S010,S012 / S002,S008,S009,S013 / S003,S004,S005,S006,S007,S011,S014,S015",6,6,5,6,6,6,6,7,2,4,3,0,2,2,4,1
clone-3-0916-preserve_ids,clone,preserve_ids,3,0.4029749520436974,5,68.36776585048835,"S001,S010,S014 / S002,S008,S009,S012,S013 / S003,S004,S005,S006,S007,S011,S015",6,5,5,6,6,6,5,5,2,3,3,0,2,2,3,0
clone-3-0917-preserve_ids,clone,preserve_ids,3,0.47482040091099414,6,68.79457748474233,"S001,S010 / S002,S008,S009,S012,S013,S014 / S003,S004,S005,S006,S007,S011,S015",6,4,5,6,5,6,5,6,2,2,3,0,1,2,3,0
clone-3-0918-preserve_ids,clone,preserve_ids,3,0.5160626024895519,6,68.79457748474233,"S001,S010 / S002,S008,S009,S012,S013 / S003,S004,S005,S006,S007,S011,S014,S015",6,5,5,6,6,6,5,6,2,3,3,0,2,2,3,0
clone-3-0919-preserve_ids,clone,preserve_ids,3,0.46688072461176783,5,68.36776585048834,"S001,S010,S014 / S002,S008,S009,S013 / S003,S004,S005,S006,S007,S011,S012,S015",6,6,5,6,6,6,5,5,2,4,3,0,2,2,3,0
clone-3-0920-preserve_ids,clone,preserve_ids,3,0.5175472144689711,6,68.79457748474233,"S001,S010 / S002,S008,S009,S013,S014 / S003,S004,S005,S006,S007,S011,S012,S015",6,5,5,6,5,6,5,6,2,3,3,0,1,2,3,0
clone-3-0921-preserve_ids,clone,preserve_ids,3,0.5788760676377576,6,68.79457748474233,"S001,S010 / S002,S008,S009,S013 / S003,S004,S005,S006,S007,S011,S012,S014,S015",6,5,5,6,6,6,5,6,2,3,3,0,2,2,3,0
clone-3-0922-preserve_ids,clone,preserve_ids,3,0.39116632210539387,7,69.50992920325531,"S001,S012,S014 / S002,S008,S009,S010,S013 / S003,S004,S005,S006,S007,S011,S015",6,4,5,6,5,6,6,7,2,2,3,0,1,2,4,1
clone-3-0923-preserve_ids,clone,preserve_ids,3,0.459387208444177,6,69.08311756900133,"S001,S012 / S002,S008,S009,S010,S013,S014 / S003,S004,S005,S006,S007,S011,S015",6,4,5,6,4,6,5,6,2,2,3,0,0,2,3,0
clone-3-0924-preserve_ids,clone,preserve_ids,3,0.5044034561302468,7,69.50992920325531,"S001,S012 / S002,S008,S009,S010,S013 / S003,S004,S005,S006,S007,S011,S014,S015",6,5,5,6,5,6,5,7,2,3,3,0,1,2,3,1
clone-3-0925-preserve_ids,clone,preserve_ids,3,0.46158232281974076,6,68.79457748474233,"S001,S014 / S002,S008,S009,S010,S012,S013 / S003,S004,S005,S006,S007,S011,S015",6,4,5,6,5,6,5,6,2,2,3,0,1,2,3,0
clone-3-0926-preserve_ids,clone,preserve_ids,3,0.5453988837396817,5,68.36776585048835,"S001 / S002,S008,S009,S010,S012,S013,S014 / S003,S004,S005,S006,S007,S011,S015",6,3,5,6,4,6,4,5,2,1,3,0,0,2,2,0
clone-3-0927-preserve_ids,clone,preserve_ids,3,0.5724142631891869,6,68.79457748474233,"S001 / S002,S008,S009,S010,S012,S013 / S003,S004,S005,S006,S007,S011,S014,S015",6,4,5,6,5,6,4,6,2,2,3,0,1,2,2,0
clone-3-0928-preserve_ids,clone,preserve_ids,3,0.5076181061522742,6,68.79457748474233,"S001,S014 / S002,S008,S009,S010,S013 / S003,S004,S005,S006,S007,S011,S012,S015",6,5,5,6,5,6,5,6,2,3,3,0,1,2,3,0
clone-3-0929-preserve_ids,clone,preserve_ids,3,0.5734891022350553,5,68.36776585048834,"S001 / S002,S008,S009,S010,S013,S014 / S003,S004,S005,S006,S007,S011,S012,S015",6,4,5,6,4,6,4,5,2,2,3,0,0,2,2,0
clone-3-0930-preserve_ids,clone,preserve_ids,3,0.620857538097468,6,68.79457748474233,"S001 / S002,S008,S009,S010,S013 / S003,S004,S005,S006,S007,S011,S012,S014,S015",6,4,5,6,5,6,4,6,2,2,3,0,1,2,2,0
clone-3-0931-preserve_ids,clone,preserve_ids,3,0.44494687540696987,7,69.50992920325531,"S001,S012,S014 / S002,S008,S009,S013 / S003,S004,S005,S006,S007,S010,S011,S015",6,4,5,6,6,6,6,7,2,2,3,0,2,2,4,1
clone-3-0932-preserve_ids,clone,preserve_ids,3,0.49531322152554674,7,69.50992920325531,"S001,S012 / S002,S008,S009,S013,S014 / S003,S004,S005,S006,S007,S010,S011,S015",6,4,5,6,5,6,5,7,2,2,3,0,1,2,3,1
clone-3-0933-preserve_ids,clone,preserve_ids,3,0.5568280948283643,6,69.08311756900133,"S001,S012 / S002,S008,S009,S013 / S003,S004,S005,S006,S007,S010,S011,S014,S015",6,5,5,6,6,6,5,6,2,3,3,0,2,2,3,0
clone-3-0934-preserve_ids,clone,preserve_ids,3,0.4970452424470001,6,68.79457748474233,"S001,S014 / S002,S008,S009,S012,S013 / S003,S004,S005,S006,S007,S010,S011,S015",6,4,5,6,6,6,5,6,2,2,3,0,2,2,3,0
clone-3-0935-preserve_ids,clone,preserve_ids,3,0.5663811653250286,6,68.79457748474233,"S001 / S002,S008,S009,S012,S013,S014 / S003,S004,S005,S006,S007,S010,S011,S015",6,3,5,6,5,6,4,6,2,1,3,0,1,2,2,0
clone-3-0936-preserve_ids,clone,preserve_ids,3,0.6101818345796871,5,68.36776585048835,"S001 / S002,S008,S009,S012,S013 / S003,S004,S005,S006,S007,S010,S011,S014,S015",6,4,5,6,6,6,4,5,2,2,3,0,2,2,2,0
clone-3-0937-preserve_ids,clone,preserve_ids,3,0.5600122053705807,6,68.79457748474233,"S001,S014 / S002,S008,S009,S013 / S003,S004,S005,S006,S007,S010,S011,S012,S015",6,5,5,6,6,6,5,6,2,3,3,0,2,2,3,0
clone-3-0938-preserve_ids,clone,preserve_ids,3,0.6116855635076623,6,68.79457748474233,"S001 / S002,S008,S009,S013,S014 / S003,S004,S005,S006,S007,S010,S011,S012,S015",6,4,5,6,5,6,4,6,2,2,3,0,1,2,2,0
clone-3-0939-preserve_ids,clone,preserve_ids,3,0.6723612580539811,5,68.36776585048835,"S001 / S002,S008,S009,S013 / S003,S004,S005,S006,S007,S010,S011,S012,S014,S015",6,4,5,6,6,6,4,5,2,2,3,0,2,2,2,0
clone-3-0940-preserve_ids,clone,preserve_ids,3,0.5392050712359513,6,69.08311756900133,"S001,S010,S012,S014 / S002,S009,S013 / S003,S004,S005,S006,S007,S008,S011,S015",6,4,5,6,6,6,6,6,2,2,3,0,2,2,4,0
clone-3-0941-preserve_ids,clone,preserve_ids,3,0.5485723980276054,7,69.50992920325531,"S001,S010,S012 / S002,S009,S013,S014 / S003,S004,S005,S006,S007,S008,S011,S015",6,5,5,6,6,6,6,7,2,3,3,0,2,2,4,1
clone-3-0942-preserve_ids,clone,preserve_ids,3,0.6387375531526838,7,69.50992920325533,"S001,S010,S012 / S002,S009,S013 / S003,S004,S005,S006,S007,S008,S011,S014,S015",6,4,5,6,5,6,6,7,2,2,3,0,1,2,4,1
clone-3-0943-preserve_ids,clone,preserve_ids,3,0.5491769550505367,5,68.36776585048835,"S001,S010,S014 / S002,S009,S012,S013 / S003,S004,S005,S006,S007,S008,S011,S015",6,5,5,6,6,6,5,5,2,3,3,0,2,2,3,0
clone-3-0944-preserve_ids,clone,preserve_ids,3,0.5815161914357327,6,68.79457748474233,"S001,S010 / S002,S009,S012,S013,S014 / S003,S004,S005,S006,S007,S008,S011,S015",6,4,5,6,6,6,5,6,2,2,3,0,2,2,3,0
clone-3-0945-preserve_ids,clone,preserve_ids,3,0.657287588408274,6,68.79457748474233,"S001,S010 / S002,S009,S012,S013 / S003,S004,S005,S006,S007,S008,S011,S014,S015",6,4,5,6,5,6,5,6,2,2,3,0,1,2,3,0
clone-3-0946-preserve_ids,clone,preserve_ids,3,0.6416294840580642,5,68.36776585048835,"S001,S010,S014 / S002,S009,S013 / S003,S004,S005,S006,S007,S008,S011,S012,S015",6,4,5,6,6,6,5,5,2,2,3,0,2,2,3,0
